jobId,salary
JOB1362684408958,106
JOB1362684408959,141
JOB1362684408960,137
JOB1362684408961,86
JOB1362684408962,164
JOB1362684408963,196
JOB1362684408964,144
JOB1362684408965,161
JOB1362684408966,164
JOB1362684408967,67
JOB1362684408968,133
JOB1362684408969,111
JOB1362684408970,105
JOB1362684408971,134
JOB1362684408972,114
JOB1362684408973,111
JOB1362684408974,109
JOB1362684408975,129
JOB1362684408976,148
JOB1362684408977,86
JOB1362684408978,154
JOB1362684408979,68
JOB1362684408980,148
JOB1362684408981,155
JOB1362684408982,94
JOB1362684408983,61
JOB1362684408984,117
JOB1362684408985,105
JOB1362684408986,116
JOB1362684408987,124
JOB1362684408988,91
JOB1362684408989,51
JOB1362684408990,108
JOB1362684408991,147
JOB1362684408992,127
JOB1362684408993,155
JOB1362684408994,87
JOB1362684408995,138
JOB1362684408996,132
JOB1362684408997,120
JOB1362684408998,100
JOB1362684408999,81
JOB1362684409000,97
JOB1362684409001,125
JOB1362684409002,100
JOB1362684409003,156
JOB1362684409004,169
JOB1362684409005,143
JOB1362684409006,174
JOB1362684409007,72
JOB1362684409008,110
JOB1362684409009,149
JOB1362684409010,106
JOB1362684409011,103
JOB1362684409012,103
JOB1362684409013,142
JOB1362684409014,199
JOB1362684409015,89
JOB1362684409016,131
JOB1362684409017,108
JOB1362684409018,119
JOB1362684409019,100
JOB1362684409020,73
JOB1362684409021,171
JOB1362684409022,67
JOB1362684409023,143
JOB1362684409024,61
JOB1362684409025,91
JOB1362684409026,114
JOB1362684409027,146
JOB1362684409028,47
JOB1362684409029,189
JOB1362684409030,143
JOB1362684409031,153
JOB1362684409032,108
JOB1362684409033,185
JOB1362684409034,60
JOB1362684409035,45
JOB1362684409036,138
JOB1362684409037,80
JOB1362684409038,103
JOB1362684409039,42
JOB1362684409040,79
JOB1362684409041,149
JOB1362684409042,164
JOB1362684409043,124
JOB1362684409044,132
JOB1362684409045,158
JOB1362684409046,89
JOB1362684409047,75
JOB1362684409048,111
JOB1362684409049,99
JOB1362684409050,123
JOB1362684409051,161
JOB1362684409052,115
JOB1362684409053,94
JOB1362684409054,67
JOB1362684409055,105
JOB1362684409056,73
JOB1362684409057,84
JOB1362684409058,114
JOB1362684409059,111
JOB1362684409060,110
JOB1362684409061,117
JOB1362684409062,88
JOB1362684409063,145
JOB1362684409064,203
JOB1362684409065,89
JOB1362684409066,130
JOB1362684409067,118
JOB1362684409068,106
JOB1362684409069,135
JOB1362684409070,105
JOB1362684409071,148
JOB1362684409072,130
JOB1362684409073,92
JOB1362684409074,175
JOB1362684409075,210
JOB1362684409076,180
JOB1362684409077,105
JOB1362684409078,103
JOB1362684409079,63
JOB1362684409080,133
JOB1362684409081,94
JOB1362684409082,91
JOB1362684409083,100
JOB1362684409084,28
JOB1362684409085,108
JOB1362684409086,102
JOB1362684409087,83
JOB1362684409088,135
JOB1362684409089,92
JOB1362684409090,193
JOB1362684409091,91
JOB1362684409092,115
JOB1362684409093,59
JOB1362684409094,94
JOB1362684409095,149
JOB1362684409096,134
JOB1362684409097,70
JOB1362684409098,124
JOB1362684409099,118
JOB1362684409100,241
JOB1362684409101,131
JOB1362684409102,142
JOB1362684409103,93
JOB1362684409104,158
JOB1362684409105,97
JOB1362684409106,151
JOB1362684409107,131
JOB1362684409108,59
JOB1362684409109,130
JOB1362684409110,157
JOB1362684409111,156
JOB1362684409112,59
JOB1362684409113,126
JOB1362684409114,163
JOB1362684409115,170
JOB1362684409116,85
JOB1362684409117,139
JOB1362684409118,99
JOB1362684409119,78
JOB1362684409120,87
JOB1362684409121,79
JOB1362684409122,82
JOB1362684409123,206
JOB1362684409124,172
JOB1362684409125,74
JOB1362684409126,161
JOB1362684409127,125
JOB1362684409128,100
JOB1362684409129,125
JOB1362684409130,170
JOB1362684409131,88
JOB1362684409132,96
JOB1362684409133,94
JOB1362684409134,192
JOB1362684409135,167
JOB1362684409136,91
JOB1362684409137,144
JOB1362684409138,212
JOB1362684409139,106
JOB1362684409140,196
JOB1362684409141,131
JOB1362684409142,146
JOB1362684409143,118
JOB1362684409144,164
JOB1362684409145,74
JOB1362684409146,134
JOB1362684409147,87
JOB1362684409148,119
JOB1362684409149,89
JOB1362684409150,80
JOB1362684409151,136
JOB1362684409152,152
JOB1362684409153,111
JOB1362684409154,185
JOB1362684409155,126
JOB1362684409156,152
JOB1362684409157,142
JOB1362684409158,152
JOB1362684409159,127
JOB1362684409160,83
JOB1362684409161,79
JOB1362684409162,84
JOB1362684409163,166
JOB1362684409164,194
JOB1362684409165,99
JOB1362684409166,133
JOB1362684409167,130
JOB1362684409168,108
JOB1362684409169,115
JOB1362684409170,99
JOB1362684409171,162
JOB1362684409172,67
JOB1362684409173,126
JOB1362684409174,126
JOB1362684409175,113
JOB1362684409176,97
JOB1362684409177,130
JOB1362684409178,194
JOB1362684409179,92
JOB1362684409180,77
JOB1362684409181,157
JOB1362684409182,133
JOB1362684409183,77
JOB1362684409184,79
JOB1362684409185,139
JOB1362684409186,89
JOB1362684409187,225
JOB1362684409188,165
JOB1362684409189,115
JOB1362684409190,70
JOB1362684409191,69
JOB1362684409192,105
JOB1362684409193,116
JOB1362684409194,61
JOB1362684409195,110
JOB1362684409196,133
JOB1362684409197,146
JOB1362684409198,75
JOB1362684409199,73
JOB1362684409200,106
JOB1362684409201,77
JOB1362684409202,88
JOB1362684409203,116
JOB1362684409204,144
JOB1362684409205,132
JOB1362684409206,60
JOB1362684409207,146
JOB1362684409208,83
JOB1362684409209,90
JOB1362684409210,93
JOB1362684409211,151
JOB1362684409212,76
JOB1362684409213,129
JOB1362684409214,100
JOB1362684409215,103
JOB1362684409216,134
JOB1362684409217,171
JOB1362684409218,83
JOB1362684409219,154
JOB1362684409220,166
JOB1362684409221,97
JOB1362684409222,168
JOB1362684409223,114
JOB1362684409224,156
JOB1362684409225,169
JOB1362684409226,42
JOB1362684409227,92
JOB1362684409228,119
JOB1362684409229,80
JOB1362684409230,52
JOB1362684409231,49
JOB1362684409232,125
JOB1362684409233,94
JOB1362684409234,173
JOB1362684409235,102
JOB1362684409236,47
JOB1362684409237,183
JOB1362684409238,65
JOB1362684409239,117
JOB1362684409240,81
JOB1362684409241,176
JOB1362684409242,102
JOB1362684409243,126
JOB1362684409244,61
JOB1362684409245,123
JOB1362684409246,131
JOB1362684409247,148
JOB1362684409248,111
JOB1362684409249,74
JOB1362684409250,107
JOB1362684409251,72
JOB1362684409252,162
JOB1362684409253,142
JOB1362684409254,74
JOB1362684409255,82
JOB1362684409256,85
JOB1362684409257,91
JOB1362684409258,67
JOB1362684409259,134
JOB1362684409260,95
JOB1362684409261,60
JOB1362684409262,117
JOB1362684409263,86
JOB1362684409264,238
JOB1362684409265,193
JOB1362684409266,109
JOB1362684409267,124
JOB1362684409268,139
JOB1362684409269,176
JOB1362684409270,110
JOB1362684409271,116
JOB1362684409272,87
JOB1362684409273,99
JOB1362684409274,49
JOB1362684409275,132
JOB1362684409276,104
JOB1362684409277,149
JOB1362684409278,114
JOB1362684409279,112
JOB1362684409280,143
JOB1362684409281,109
JOB1362684409282,199
JOB1362684409283,71
JOB1362684409284,124
JOB1362684409285,185
JOB1362684409286,93
JOB1362684409287,68
JOB1362684409288,58
JOB1362684409289,168
JOB1362684409290,116
JOB1362684409291,214
JOB1362684409292,72
JOB1362684409293,45
JOB1362684409294,180
JOB1362684409295,67
JOB1362684409296,163
JOB1362684409297,57
JOB1362684409298,57
JOB1362684409299,73
JOB1362684409300,43
JOB1362684409301,100
JOB1362684409302,87
JOB1362684409303,48
JOB1362684409304,78
JOB1362684409305,136
JOB1362684409306,83
JOB1362684409307,115
JOB1362684409308,105
JOB1362684409309,154
JOB1362684409310,48
JOB1362684409311,125
JOB1362684409312,69
JOB1362684409313,133
JOB1362684409314,155
JOB1362684409315,165
JOB1362684409316,124
JOB1362684409317,58
JOB1362684409318,116
JOB1362684409319,113
JOB1362684409320,59
JOB1362684409321,76
JOB1362684409322,134
JOB1362684409323,116
JOB1362684409324,73
JOB1362684409325,70
JOB1362684409326,117
JOB1362684409327,78
JOB1362684409328,118
JOB1362684409329,57
JOB1362684409330,99
JOB1362684409331,126
JOB1362684409332,89
JOB1362684409333,47
JOB1362684409334,76
JOB1362684409335,124
JOB1362684409336,118
JOB1362684409337,86
JOB1362684409338,77
JOB1362684409339,68
JOB1362684409340,100
JOB1362684409341,57
JOB1362684409342,142
JOB1362684409343,126
JOB1362684409344,136
JOB1362684409345,130
JOB1362684409346,154
JOB1362684409347,81
JOB1362684409348,118
JOB1362684409349,78
JOB1362684409350,138
JOB1362684409351,65
JOB1362684409352,71
JOB1362684409353,72
JOB1362684409354,198
JOB1362684409355,60
JOB1362684409356,132
JOB1362684409357,117
JOB1362684409358,172
JOB1362684409359,31
JOB1362684409360,95
JOB1362684409361,109
JOB1362684409362,49
JOB1362684409363,88
JOB1362684409364,97
JOB1362684409365,69
JOB1362684409366,155
JOB1362684409367,89
JOB1362684409368,92
JOB1362684409369,155
JOB1362684409370,110
JOB1362684409371,123
JOB1362684409372,138
JOB1362684409373,213
JOB1362684409374,163
JOB1362684409375,94
JOB1362684409376,126
JOB1362684409377,134
JOB1362684409378,83
JOB1362684409379,143
JOB1362684409380,77
JOB1362684409381,139
JOB1362684409382,96
JOB1362684409383,96
JOB1362684409384,111
JOB1362684409385,147
JOB1362684409386,153
JOB1362684409387,101
JOB1362684409388,129
JOB1362684409389,130
JOB1362684409390,148
JOB1362684409391,148
JOB1362684409392,193
JOB1362684409393,111
JOB1362684409394,124
JOB1362684409395,148
JOB1362684409396,82
JOB1362684409397,144
JOB1362684409398,60
JOB1362684409399,84
JOB1362684409400,136
JOB1362684409401,142
JOB1362684409402,112
JOB1362684409403,52
JOB1362684409404,40
JOB1362684409405,104
JOB1362684409406,43
JOB1362684409407,118
JOB1362684409408,140
JOB1362684409409,130
JOB1362684409410,143
JOB1362684409411,113
JOB1362684409412,116
JOB1362684409413,129
JOB1362684409414,159
JOB1362684409415,125
JOB1362684409416,113
JOB1362684409417,92
JOB1362684409418,68
JOB1362684409419,115
JOB1362684409420,105
JOB1362684409421,137
JOB1362684409422,160
JOB1362684409423,208
JOB1362684409424,91
JOB1362684409425,76
JOB1362684409426,103
JOB1362684409427,115
JOB1362684409428,190
JOB1362684409429,127
JOB1362684409430,136
JOB1362684409431,148
JOB1362684409432,131
JOB1362684409433,104
JOB1362684409434,84
JOB1362684409435,177
JOB1362684409436,73
JOB1362684409437,168
JOB1362684409438,58
JOB1362684409439,200
JOB1362684409440,93
JOB1362684409441,110
JOB1362684409442,151
JOB1362684409443,134
JOB1362684409444,104
JOB1362684409445,212
JOB1362684409446,118
JOB1362684409447,86
JOB1362684409448,134
JOB1362684409449,148
JOB1362684409450,110
JOB1362684409451,72
JOB1362684409452,129
JOB1362684409453,119
JOB1362684409454,171
JOB1362684409455,47
JOB1362684409456,94
JOB1362684409457,63
JOB1362684409458,137
JOB1362684409459,76
JOB1362684409460,78
JOB1362684409461,81
JOB1362684409462,85
JOB1362684409463,132
JOB1362684409464,126
JOB1362684409465,126
JOB1362684409466,137
JOB1362684409467,100
JOB1362684409468,138
JOB1362684409469,153
JOB1362684409470,118
JOB1362684409471,135
JOB1362684409472,101
JOB1362684409473,190
JOB1362684409474,102
JOB1362684409475,88
JOB1362684409476,165
JOB1362684409477,128
JOB1362684409478,67
JOB1362684409479,169
JOB1362684409480,134
JOB1362684409481,150
JOB1362684409482,97
JOB1362684409483,166
JOB1362684409484,80
JOB1362684409485,85
JOB1362684409486,150
JOB1362684409487,44
JOB1362684409488,145
JOB1362684409489,127
JOB1362684409490,146
JOB1362684409491,69
JOB1362684409492,136
JOB1362684409493,131
JOB1362684409494,102
JOB1362684409495,78
JOB1362684409496,94
JOB1362684409497,127
JOB1362684409498,75
JOB1362684409499,165
JOB1362684409500,90
JOB1362684409501,137
JOB1362684409502,102
JOB1362684409503,88
JOB1362684409504,91
JOB1362684409505,86
JOB1362684409506,119
JOB1362684409507,126
JOB1362684409508,134
JOB1362684409509,118
JOB1362684409510,155
JOB1362684409511,113
JOB1362684409512,101
JOB1362684409513,96
JOB1362684409514,234
JOB1362684409515,71
JOB1362684409516,112
JOB1362684409517,184
JOB1362684409518,101
JOB1362684409519,114
JOB1362684409520,85
JOB1362684409521,88
JOB1362684409522,81
JOB1362684409523,113
JOB1362684409524,103
JOB1362684409525,78
JOB1362684409526,132
JOB1362684409527,67
JOB1362684409528,112
JOB1362684409529,123
JOB1362684409530,112
JOB1362684409531,142
JOB1362684409532,117
JOB1362684409533,107
JOB1362684409534,74
JOB1362684409535,106
JOB1362684409536,108
JOB1362684409537,118
JOB1362684409538,44
JOB1362684409539,112
JOB1362684409540,198
JOB1362684409541,150
JOB1362684409542,120
JOB1362684409543,159
JOB1362684409544,121
JOB1362684409545,141
JOB1362684409546,80
JOB1362684409547,104
JOB1362684409548,121
JOB1362684409549,164
JOB1362684409550,80
JOB1362684409551,162
JOB1362684409552,88
JOB1362684409553,140
JOB1362684409554,53
JOB1362684409555,114
JOB1362684409556,155
JOB1362684409557,93
JOB1362684409558,86
JOB1362684409559,79
JOB1362684409560,65
JOB1362684409561,152
JOB1362684409562,88
JOB1362684409563,154
JOB1362684409564,106
JOB1362684409565,55
JOB1362684409566,163
JOB1362684409567,169
JOB1362684409568,103
JOB1362684409569,78
JOB1362684409570,90
JOB1362684409571,127
JOB1362684409572,152
JOB1362684409573,105
JOB1362684409574,127
JOB1362684409575,139
JOB1362684409576,144
JOB1362684409577,141
JOB1362684409578,89
JOB1362684409579,120
JOB1362684409580,92
JOB1362684409581,94
JOB1362684409582,142
JOB1362684409583,97
JOB1362684409584,137
JOB1362684409585,67
JOB1362684409586,126
JOB1362684409587,91
JOB1362684409588,93
JOB1362684409589,132
JOB1362684409590,154
JOB1362684409591,156
JOB1362684409592,126
JOB1362684409593,86
JOB1362684409594,243
JOB1362684409595,167
JOB1362684409596,116
JOB1362684409597,97
JOB1362684409598,113
JOB1362684409599,182
JOB1362684409600,148
JOB1362684409601,143
JOB1362684409602,200
JOB1362684409603,114
JOB1362684409604,143
JOB1362684409605,144
JOB1362684409606,118
JOB1362684409607,165
JOB1362684409608,130
JOB1362684409609,199
JOB1362684409610,76
JOB1362684409611,119
JOB1362684409612,100
JOB1362684409613,97
JOB1362684409614,116
JOB1362684409615,183
JOB1362684409616,114
JOB1362684409617,90
JOB1362684409618,136
JOB1362684409619,138
JOB1362684409620,142
JOB1362684409621,112
JOB1362684409622,185
JOB1362684409623,117
JOB1362684409624,98
JOB1362684409625,75
JOB1362684409626,91
JOB1362684409627,164
JOB1362684409628,122
JOB1362684409629,88
JOB1362684409630,73
JOB1362684409631,64
JOB1362684409632,55
JOB1362684409633,206
JOB1362684409634,79
JOB1362684409635,176
JOB1362684409636,152
JOB1362684409637,119
JOB1362684409638,145
JOB1362684409639,181
JOB1362684409640,101
JOB1362684409641,121
JOB1362684409642,111
JOB1362684409643,88
JOB1362684409644,154
JOB1362684409645,129
JOB1362684409646,133
JOB1362684409647,128
JOB1362684409648,119
JOB1362684409649,149
JOB1362684409650,109
JOB1362684409651,79
JOB1362684409652,126
JOB1362684409653,82
JOB1362684409654,119
JOB1362684409655,121
JOB1362684409656,169
JOB1362684409657,131
JOB1362684409658,102
JOB1362684409659,107
JOB1362684409660,66
JOB1362684409661,160
JOB1362684409662,96
JOB1362684409663,119
JOB1362684409664,139
JOB1362684409665,103
JOB1362684409666,143
JOB1362684409667,97
JOB1362684409668,103
JOB1362684409669,135
JOB1362684409670,157
JOB1362684409671,58
JOB1362684409672,117
JOB1362684409673,76
JOB1362684409674,161
JOB1362684409675,51
JOB1362684409676,87
JOB1362684409677,126
JOB1362684409678,116
JOB1362684409679,127
JOB1362684409680,57
JOB1362684409681,116
JOB1362684409682,75
JOB1362684409683,171
JOB1362684409684,63
JOB1362684409685,182
JOB1362684409686,135
JOB1362684409687,134
JOB1362684409688,41
JOB1362684409689,117
JOB1362684409690,24
JOB1362684409691,163
JOB1362684409692,101
JOB1362684409693,66
JOB1362684409694,141
JOB1362684409695,104
JOB1362684409696,109
JOB1362684409697,195
JOB1362684409698,165
JOB1362684409699,101
JOB1362684409700,132
JOB1362684409701,164
JOB1362684409702,112
JOB1362684409703,166
JOB1362684409704,127
JOB1362684409705,139
JOB1362684409706,95
JOB1362684409707,104
JOB1362684409708,113
JOB1362684409709,144
JOB1362684409710,102
JOB1362684409711,145
JOB1362684409712,112
JOB1362684409713,176
JOB1362684409714,105
JOB1362684409715,70
JOB1362684409716,87
JOB1362684409717,70
JOB1362684409718,122
JOB1362684409719,154
JOB1362684409720,91
JOB1362684409721,89
JOB1362684409722,143
JOB1362684409723,207
JOB1362684409724,111
JOB1362684409725,49
JOB1362684409726,150
JOB1362684409727,146
JOB1362684409728,45
JOB1362684409729,117
JOB1362684409730,186
JOB1362684409731,45
JOB1362684409732,97
JOB1362684409733,72
JOB1362684409734,61
JOB1362684409735,188
JOB1362684409736,80
JOB1362684409737,129
JOB1362684409738,72
JOB1362684409739,98
JOB1362684409740,150
JOB1362684409741,98
JOB1362684409742,92
JOB1362684409743,102
JOB1362684409744,161
JOB1362684409745,101
JOB1362684409746,166
JOB1362684409747,116
JOB1362684409748,175
JOB1362684409749,150
JOB1362684409750,135
JOB1362684409751,63
JOB1362684409752,167
JOB1362684409753,113
JOB1362684409754,65
JOB1362684409755,130
JOB1362684409756,109
JOB1362684409757,194
JOB1362684409758,109
JOB1362684409759,153
JOB1362684409760,103
JOB1362684409761,163
JOB1362684409762,131
JOB1362684409763,67
JOB1362684409764,151
JOB1362684409765,120
JOB1362684409766,86
JOB1362684409767,101
JOB1362684409768,82
JOB1362684409769,114
JOB1362684409770,66
JOB1362684409771,122
JOB1362684409772,99
JOB1362684409773,138
JOB1362684409774,84
JOB1362684409775,48
JOB1362684409776,93
JOB1362684409777,72
JOB1362684409778,74
JOB1362684409779,139
JOB1362684409780,109
JOB1362684409781,171
JOB1362684409782,117
JOB1362684409783,47
JOB1362684409784,144
JOB1362684409785,72
JOB1362684409786,122
JOB1362684409787,91
JOB1362684409788,102
JOB1362684409789,76
JOB1362684409790,79
JOB1362684409791,80
JOB1362684409792,113
JOB1362684409793,183
JOB1362684409794,99
JOB1362684409795,91
JOB1362684409796,128
JOB1362684409797,39
JOB1362684409798,109
JOB1362684409799,93
JOB1362684409800,113
JOB1362684409801,150
JOB1362684409802,139
JOB1362684409803,237
JOB1362684409804,56
JOB1362684409805,52
JOB1362684409806,114
JOB1362684409807,115
JOB1362684409808,150
JOB1362684409809,124
JOB1362684409810,142
JOB1362684409811,90
JOB1362684409812,133
JOB1362684409813,131
JOB1362684409814,145
JOB1362684409815,128
JOB1362684409816,62
JOB1362684409817,124
JOB1362684409818,126
JOB1362684409819,97
JOB1362684409820,109
JOB1362684409821,98
JOB1362684409822,167
JOB1362684409823,135
JOB1362684409824,162
JOB1362684409825,102
JOB1362684409826,177
JOB1362684409827,101
JOB1362684409828,66
JOB1362684409829,115
JOB1362684409830,110
JOB1362684409831,97
JOB1362684409832,110
JOB1362684409833,122
JOB1362684409834,147
JOB1362684409835,119
JOB1362684409836,149
JOB1362684409837,129
JOB1362684409838,93
JOB1362684409839,135
JOB1362684409840,144
JOB1362684409841,176
JOB1362684409842,128
JOB1362684409843,159
JOB1362684409844,90
JOB1362684409845,83
JOB1362684409846,143
JOB1362684409847,174
JOB1362684409848,164
JOB1362684409849,94
JOB1362684409850,94
JOB1362684409851,152
JOB1362684409852,63
JOB1362684409853,202
JOB1362684409854,118
JOB1362684409855,104
JOB1362684409856,130
JOB1362684409857,107
JOB1362684409858,125
JOB1362684409859,86
JOB1362684409860,222
JOB1362684409861,160
JOB1362684409862,109
JOB1362684409863,203
JOB1362684409864,60
JOB1362684409865,151
